534	0
535	0
536	1
537	1
538	0
539	1
540	0
541	1
542	1
543	0
544	1
545	0
546	1
547	1
548	1
549	0
550	1
551	0
552	0
553	0
554	1
555	0
556	0
557	0
558	0
559	0
560	0
561	1
562	1
563	0
564	0
565	0
566	1
567	1
568	0
569	0
570	0
571	1
572	0
573	1
574	0
575	0
576	1
577	1
578	0
579	0
580	1
581	0
582	1
583	0
584	1
585	1
586	0
587	0
588	1
589	0
590	1
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	1
600	0
601	1
602	0
603	0
604	0
605	0
606	0
607	0
608	1
609	1
610	0
611	0
612	0
613	1
614	0
615	1
616	0
617	1
618	1
619	0
620	1
621	0
622	1
623	0
624	1
625	0
626	1
627	0
628	1
629	1
630	1
631	0
632	0
633	0
634	0
635	0
636	0
637	1
638	0
639	0
640	1
641	0
642	0
643	0
644	1
645	1
646	0
647	1
648	1
649	0
650	1
651	0
652	0
653	0
654	0
655	1
656	1
657	0
658	1
659	1
660	0
661	1
662	1
663	1
664	0
665	0
666	0
667	0
668	1
669	0
670	1
671	1
672	1
673	0
674	0
675	1
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	1
684	0
685	0
686	1
687	1
688	0
689	1
690	0
691	0
692	0
693	0
694	0
695	1
696	0
697	0
698	1
699	0
700	0
701	1
702	1
703	0
704	1
705	1
706	0
707	0
708	0
709	0
710	0
711	1
712	0
713	0
714	1
715	0
716	0
717	1
718	0
719	0
720	0
721	1
722	0
723	1
724	1
725	0
726	1
727	1
728	1
729	0
730	0
731	1
732	1
733	1
734	1
735	1
736	0
737	1
738	1
739	1
740	1
741	1
742	1
743	1
744	1
745	0
746	1
747	1
748	1
749	1
750	0
751	0
752	1
753	0
754	0
755	1
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	1
767	1
768	1
769	1
770	1
771	0
772	1
773	1
774	1
775	1
776	1
777	0
778	1
779	1
780	0
781	0
782	1
783	0
784	1
785	1
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	1
795	1
796	1
797	0
798	1
799	0
800	1
801	1
802	1
803	0
804	0
805	1
806	0
807	1
808	0
809	1
810	1
811	0
812	1
813	1
814	1
815	0
816	1
817	1
818	1
819	0
820	1
821	1
822	0
823	1
824	0
825	0
826	1
827	1
828	0
829	0
830	0
831	0
832	1
833	1
834	1
835	1
836	0
837	0
838	1
839	1
840	1
841	0
842	0
843	0
844	1
845	1
846	0
847	0
848	0
849	0
850	0
851	1
852	1
853	1
854	0
855	1
856	1
857	1
858	1
859	0
860	1
861	0
862	1
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	1
873	1
874	1
875	1
876	0
877	0
878	0
879	1
880	1
881	0
882	1
883	1
884	0
885	0
886	1
887	1
888	1
889	0
890	0
891	1
892	1
893	1
894	1
895	1
896	0
897	1
898	1
899	0
900	0
901	1
902	0
903	1
904	1
905	1
906	1
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	1
915	1
916	0
917	1
918	1
919	0
920	0
921	1
922	0
923	1
924	0
925	1
926	0
927	1
928	1
929	1
930	0
931	1
932	0
933	1
934	0
935	0
936	0
937	0
938	0
939	0
940	1
941	0
942	0
943	0
944	1
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	1
953	0
954	0
955	1
956	0
957	0
958	1
959	1
960	1
961	0
962	0
963	0
964	1
965	1
966	0
967	0
968	1
969	0
970	0
971	0
972	0
973	0
974	1
975	1
976	1
977	1
978	0
979	1
980	0
981	0
982	0
983	1
984	1
985	1
986	0
987	0
988	1
989	0
990	1
991	0
992	0
993	1
994	0
995	0
996	1
997	0
998	0
999	1
1000	1
1001	0
1002	1
1003	0
1004	0
1005	0
1006	1
1007	0
1008	0
1009	1
1010	1
1011	0
1012	0
1013	1
1014	1
1015	1
1016	0
1017	0
1018	0
1019	0
1020	1
1021	0
1022	1
1023	0
1024	0
1025	0
1026	0
1027	1
1028	0
1029	1
1030	1
1031	0
1032	1
1033	0
1034	1
1035	1
1036	1
1037	0
1038	0
1039	1
1040	0
1041	0
1042	1
1043	0
1044	0
1045	0
1046	1
1047	1
1048	1
1049	0
1050	1
1051	0
1052	1
1053	0
1054	1
1055	0
1056	1
1057	1
1058	0
1059	0
1060	1
1061	0
1062	1
1063	0
1064	1
1065	1
1066	1
1067	1
1068	1
1069	1
1070	0
1071	0
1072	0
1073	1
1074	0
1075	0
1076	1
1077	1
1078	1
1079	1
1080	0
1081	1
1082	1
1083	0
1084	0
1085	0
1086	1
1087	0
1088	0
1089	0
1090	0
1091	1
1092	1
1093	1
1094	0
1095	1
1096	0
1097	1
1098	0
1099	0
1100	1
1101	0
1102	1
1103	0
1104	1
1105	1
1106	1
1107	0
1108	0
1109	1
1110	0
1111	1
1112	1
1113	0
1114	0
1115	1
1116	1
1117	0
1118	1
1119	0
1120	0
1121	0
1122	1
1123	0
1124	0
1125	0
1126	0
1127	1
1128	1
1129	1
1130	0
1131	1
1132	1
1133	0
1134	1
1135	1
1136	1
1137	0
1138	0
1139	0
1140	1
1141	0
1142	1
1143	1
1144	0
1145	0
1146	1
1147	0
1148	1
1149	1
1150	1
1151	1
1152	0
1153	1
1154	0
1155	1
1156	1
1157	0
1158	1
1159	0
1160	0
1161	0
1162	1
1163	1
1164	0
1165	1
1166	1
1167	0
1168	1
1169	1
1170	0
1171	1
1172	0
1173	1
1174	0
1175	1
1176	1
1177	1
1178	1
1179	0
1180	1
1181	1
1182	1
1183	1
1184	0
1185	0
1186	1
1187	1
1188	0
1189	1
1190	0
1191	0
1192	1
1193	0
1194	1
1195	1
1196	0
1197	0
1198	1
1199	0
1200	0
1201	0
1202	0
1203	1
1204	0
1205	0
1206	0
1207	0
1208	0
1209	0
1210	1
1211	0
1212	1
1213	0
1214	0
1215	1
1216	0
1217	0
1218	1
1219	0
1220	0
1221	1
1222	0
1223	0
1224	0
1225	1
1226	0
1227	0
1228	0
1229	0
1230	0
1231	0
1232	0
1233	0
1234	1
1235	0
1236	1
1237	0
1238	1
1239	1
1240	1
1241	1
1242	0
1243	0
1244	0
1245	1
1246	0
1247	1
1248	1
1249	1
1250	0
1251	0
1252	0
1253	0
1254	1
1255	1
1256	0
1257	1
1258	0
1259	1
1260	0
1261	1
1262	0
1263	1
1264	0
1265	0
1266	1
1267	0
1268	0
1269	1
1270	0
1271	1
1272	1
1273	1
1274	1
1275	1
1276	1
1277	1
1278	0
1279	0
1280	0
1281	1
1282	0
1283	0
1284	1
1285	0
1286	1
1287	0
1288	0
1289	0
1290	0
1291	0
1292	1
1293	1
1294	1
1295	1
1296	0
1297	0
1298	1
1299	0
1300	0
1301	0
1302	0
1303	1
1304	0
1305	0
1306	0
1307	1
1308	1
1309	1
1310	0
1311	1
1312	1
1313	0
1314	1
1315	1
1316	1
1317	0
1318	0
1319	0
1320	0
1321	1
1322	0
1323	0
1324	1
1325	1
1326	1
1327	1
1328	1
1329	1
1330	0
1331	1
1332	0
1333	0
1334	1
1335	0
1336	1
1337	1
1338	1
1339	0
1340	1
1341	1
1342	1
1343	1
1344	0
1345	0
1346	1
1347	0
1348	0
1349	1
1350	0
1351	0
1352	0
1353	0
1354	1
1355	1
1356	1
1357	0
1358	0
1359	0
1360	0
1361	0
1362	0
1363	0
1364	1
1365	1
1366	0
1367	0
1368	0
1369	1
1370	0
1371	1
1372	1
1373	0
1374	1
1375	0
1376	0
1377	0
1378	0
1379	1
1380	0
1381	0
1382	1
1383	0
1384	0
1385	0
1386	0
1387	0
1388	0
1389	1
1390	0
1391	0
1392	0
1393	0
1394	1
1395	0
1396	0
1397	0
1398	1
1399	0
1400	0
1401	1
1402	0
1403	0
1404	1
1405	1
1406	1
1407	0
1408	1
1409	0
1410	1
1411	0
1412	1
1413	1
1414	1
1415	1
1416	1
1417	0
1418	1
1419	0
1420	1
1421	1
1422	1
1423	0
1424	1
1425	0
1426	0
1427	0
1428	0
1429	0
1430	1
1431	0
1432	1
1433	0
1434	1
1435	1
1436	0
1437	1
1438	1
1439	0
1440	0
1441	0
1442	0
1443	0
1444	1
1445	1
1446	0
1447	0
1448	0
1449	0
1450	0
1451	0
1452	0
1453	1
1454	1
1455	1
1456	0
1457	0
1458	0
1459	0
1460	0
1461	0
1462	0
1463	0
1464	0
1465	0
1466	0
1467	0
1468	1
1469	0
1470	0
1471	1
1472	0
1473	0
1474	1
1475	1
1476	0
1477	0
1478	0
1479	0
1480	0
1481	1
1482	1
1483	0
1484	1
1485	1
1486	0
1487	0
1488	0
1489	0
1490	1
1491	1
1492	1
1493	1
1494	0
1495	0
1496	0
1497	1
1498	0
1499	1
1500	1
1501	0
1502	0
1503	0
1504	1
1505	0
1506	1
1507	0
1508	0
1509	0
1510	0
1511	1
1512	0
1513	1
1514	0
1515	1
1516	1
1517	0
1518	1
1519	0
1520	0
1521	1
1522	0
1523	1
1524	1
1525	1
1526	0
1527	1
1528	0
1529	0
1530	0
1531	0
1532	0
1533	1
1534	1
1535	0
1536	0
1537	0
1538	1
1539	0
1540	0
1541	1
1542	1
1543	1
1544	0
1545	1
1546	0
1547	1
1548	1
1549	0
1550	0
1551	0
1552	0
1553	1
1554	0
1555	1
1556	0
1557	0
1558	0
1559	1
1560	0
1561	0
1562	0
1563	0
1564	0
1565	1
1566	0
1567	0
1568	1
1569	1
1570	0
1571	1
1572	0
1573	0
1574	1
1575	1
1576	0
1577	0
1578	0
1579	0
1580	0
1581	0
1582	1
1583	0
1584	1
1585	0
1586	0
1587	0
1588	0
1589	0
1590	0
1591	0
1592	0
1593	0
1594	1
1595	1
1596	0
1597	1
1598	0
1599	0
1600	1
1601	1
1602	1
1603	1
1604	0
1605	0
1606	0
1607	0
1608	0
1609	1
1610	1
1611	1
1612	1
1613	0
1614	0
1615	0
1616	0
1617	1
1618	0
1619	0
1620	0
1621	0
1622	1
1623	1
1624	0
1625	0
1626	1
1627	0
1628	1
1629	0
1630	0
1631	0
1632	0
1633	1
1634	0
1635	0
1636	0
1637	1
1638	0
1639	0
1640	1
1641	1
1642	0
1643	0
1644	1
1645	0
1646	1
1647	1
1648	0
1649	0
1650	1
1651	0
1652	0
1653	1
1654	0
1655	1
1656	1
1657	1
1658	0
1659	1
1660	0
1661	0
1662	1
1663	1
1664	0
1665	0
1666	0
1667	1
1668	0
1669	0
1670	0
1671	1
1672	0
1673	0
1674	0
1675	1
1676	0
1677	0
1678	0
1679	0
1680	1
1681	0
1682	0
1683	0
1684	0
1685	0
1686	1
1687	0
1688	0
1689	1
1690	0
1691	0
1692	0
1693	1
1694	0
1695	1
1696	0
1697	0
1698	0
1699	0
1700	1
1701	0
1702	0
1703	0
1704	0
1705	0
1706	1
1707	1
1708	0
1709	1
1710	1
1711	0
1712	1
1713	0
1714	0
1715	1
1716	1
1717	1
1718	0
1719	0
1720	1
1721	1
1722	0
1723	0
1724	1
1725	1
1726	1
1727	0
1728	1
1729	0
1730	1
1731	0
1732	1
1733	0
1734	0
1735	1
1736	0
1737	1
1738	1
1739	0
1740	0
1741	1
1742	1
1743	1
1744	0
1745	0
1746	0
1747	1
1748	1
1749	0
1750	0
1751	0
1752	0
1753	1
1754	0
1755	1
1756	1
1757	1
1758	0
1759	0
1760	1
1761	1
1762	1
1763	0
1764	1
1765	1
1766	1
1767	0
1768	0
1769	1
1770	1
1771	1
1772	0
1773	0
1774	1
1775	1
1776	1
1777	1
1778	0
1779	0
1780	1
1781	0
1782	0
1783	1
1784	0
1785	0
1786	1
1787	0
1788	0
1789	0
1790	1
1791	0
1792	1
1793	1
1794	0
1795	0
1796	1
1797	1
1798	0
1799	0
1800	0
1801	0
1802	1
1803	0
1804	1
1805	0
1806	1
1807	1
1808	0
1809	0
1810	0
1811	1
1812	1
1813	0
1814	0
1815	1
1816	0
1817	0
1818	0
1819	0
1820	0
1821	1
1822	0
1823	0
1824	1
1825	0
1826	1
1827	0
1828	0
1829	0
1830	0
1831	1
1832	0
1833	1
1834	0
1835	0
1836	1
1837	1
1838	1
1839	1
1840	1
1841	1
1842	0
1843	0
1844	0
1845	0
1846	1
1847	0
1848	1
1849	1
1850	1
1851	1
1852	1
1853	0
1854	1
1855	1
1856	0
1857	1
1858	1
1859	1
1860	1
1861	1
1862	0
1863	1
1864	1
1865	1
1866	0
1867	0
1868	0
1869	1
1870	0
1871	1
1872	0
1873	1
1874	0
1875	1
1876	1
1877	0
1878	0
1879	1
1880	0
1881	1
1882	1
1883	1
1884	0
1885	0
1886	0
1887	0
1888	1
1889	1
1890	0
1891	0
1892	0
1893	0
1894	1
1895	0
1896	0
1897	0
1898	0
1899	0
1900	0
1901	0
1902	0
1903	1
1904	0
1905	0
1906	0
1907	0
1908	0
1909	0
1910	1
1911	0
1912	0
1913	0
1914	1
1915	0
1916	0
1917	1
1918	0
1919	0
1920	1
1921	1
1922	0
1923	0
1924	0
1925	1
1926	1
1927	0
1928	0
1929	0
1930	0
1931	1
1932	0
1933	0
1934	1
1935	1
1936	0
1937	1
1938	1
1939	1
1940	1
1941	0
1942	0
1943	1
1944	0
1945	1
1946	1
1947	0
1948	1
1949	0
1950	0
1951	1
1952	0
1953	0
1954	1
1955	0
1956	1
1957	1
1958	1
1959	1
1960	1
1961	1
1962	0
1963	1
1964	0
1965	1
1966	0
1967	0
1968	1
1969	1
1970	1
1971	0
1972	0
1973	0
1974	0
1975	1
1976	1
1977	1
1978	1
1979	0
1980	1
1981	0
1982	0
1983	0
1984	1
1985	0
1986	0
1987	0
1988	0
1989	1
1990	0
1991	1
1992	0
1993	0
1994	0
1995	1
1996	1
1997	0
1998	1
1999	1
2000	1
2001	0
2002	1
2003	0
2004	1
2005	0
2006	1
2007	0
2008	0
2009	1
2010	0
2011	0
2012	0
2013	1
2014	0
2015	0
2016	1
2017	0
2018	0
2019	0
2020	1
2021	0
2022	1
2023	0
2024	0
2025	1
2026	1
2027	0
2028	0
2029	0
2030	1
2031	1
2032	0
2033	1
2034	1
2035	0
2036	1
2037	0
2038	0
2039	1
2040	1
2041	1
2042	0
2043	0
2044	0
2045	0
2046	1
2047	1
2048	0
2049	1
2050	1
2051	0
2052	0
2053	1
2054	0
2055	0
2056	0
2057	0
2058	0
2059	0
2060	0
2061	1
2062	1
2063	1
2064	1
2065	1
2066	1
2067	0
2068	1
2069	0
2070	0
2071	0
2072	1
2073	0
2074	0
2075	0
2076	1
2077	1
2078	0
2079	0
2080	1
2081	1
2082	0
2083	0
2084	1
2085	0
2086	0
2087	1
2088	0
2089	0
2090	0
2091	1
2092	1
2093	1
2094	0
2095	1
2096	0
2097	0
2098	0
2099	1
2100	0
2101	1
2102	1
2103	0
2104	1
2105	1
2106	0
2107	0
2108	0
2109	0
2110	1
2111	0
2112	0
2113	0
2114	1
2115	0
2116	0
2117	1
2118	0
2119	1
2120	0
2121	1
2122	0
2123	0
2124	0
2125	0
2126	0
2127	0
2128	0
2129	1
2130	1
2131	1
2132	1
2133	1
2134	1
2135	0
2136	1
2137	0
2138	1
2139	0
2140	0
2141	1
2142	1
2143	1
2144	0
2145	1
2146	0
2147	0
2148	0
2149	1
2150	0
2151	0
2152	1
2153	0
2154	1
2155	1
2156	1
2157	1
2158	1
2159	0
2160	0
2161	1
2162	1
2163	1
2164	0
2165	0
2166	1
2167	1
2168	1
2169	0
2170	1
2171	1
2172	0
2173	0
2174	0
2175	0
2176	1
2177	1
2178	1
2179	0
2180	1
2181	0
2182	1
2183	0
2184	1
2185	0
2186	0
2187	0
2188	1
2189	1
2190	1
2191	0
2192	0
2193	1
2194	0
2195	1
2196	0
2197	1
2198	1
2199	1
2200	0
2201	1
2202	1
2203	0
2204	1
2205	0
2206	0
2207	0
2208	0
2209	0
2210	0
2211	0
2212	1
2213	0
2214	0
2215	0
2216	1
2217	0
2218	0
2219	1
2220	1
2221	0
2222	1
2223	0
2224	1
2225	1
2226	0
2227	1
2228	1
2229	1
2230	0
2231	1
2232	1
2233	0
2234	0
2235	0
2236	0
2237	0
2238	1
2239	0
2240	0
2241	1
2242	0
2243	1
2244	0
2245	0
2246	0
2247	1
2248	1
2249	1
2250	1
2251	0
2252	0
2253	0
2254	1
2255	1
2256	0
2257	0
2258	0
2259	0
2260	0
2261	1
2262	1
2263	0
2264	0
2265	0
2266	1
2267	0
2268	0
2269	0
2270	0
2271	0
2272	1
2273	0
2274	0
2275	0
2276	0
2277	0
2278	1
2279	1
2280	1
2281	1
2282	1
2283	0
2284	1
2285	0
2286	1
2287	0
2288	1
2289	1
2290	0
2291	1
2292	0
2293	1
2294	1
2295	1
2296	1
2297	0
2298	0
2299	1
2300	1
2301	0
2302	1
2303	1
2304	1
2305	1
2306	1
2307	0
2308	1
2309	0
2310	0
2311	1
2312	0
2313	0
2314	0
2315	1
2316	0
2317	0
2318	0
2319	1
2320	0
2321	0
2322	0
2323	0
2324	1
2325	0
2326	0
2327	1
2328	0
2329	0
2330	0
2331	1
2332	0
2333	1
2334	0
2335	0
2336	0
2337	0
2338	0
2339	1
2340	0
2341	0
2342	1
2343	1
2344	1
2345	1
2346	0
2347	0
2348	0
2349	1
2350	0
2351	1
2352	0
2353	1
2354	1
2355	0
2356	1
2357	1
2358	1
2359	1
2360	0
2361	1
2362	1
2363	1
2364	0
2365	0
2366	1
2367	1
2368	0
2369	1
2370	1
2371	0
2372	0
2373	1
2374	0
2375	0
2376	0
2377	0
2378	1
2379	0
2380	0
2381	1
2382	0
2383	0
2384	0
2385	1
2386	0
2387	0
2388	0
2389	0
2390	0
2391	0
2392	0
2393	1
2394	0
2395	0
2396	1
2397	0
2398	1
2399	1
2400	1
2401	1
2402	0
2403	0
2404	0
2405	1
2406	1
2407	1
2408	1
2409	1
2410	0
2411	1
2412	1
2413	1
2414	0
2415	0
2416	0
2417	0
2418	0
2419	0
2420	1
2421	0
2422	1
2423	1
2424	0
2425	1
2426	1
2427	0
2428	1
2429	1
2430	1
2431	1
2432	1
2433	1
2434	0
2435	0
2436	0
2437	0
2438	1
2439	1
2440	1
2441	0
2442	1
2443	0
2444	0
2445	0
2446	1
2447	0
2448	1
2449	0
2450	0
2451	0
2452	0
2453	0
2454	0
2455	0
2456	0
2457	0
2458	1
2459	1
2460	0
2461	1
2462	0
2463	1
2464	1
2465	1
2466	1
2467	1
2468	1
2469	0
2470	1
2471	0
2472	0
2473	0
2474	0
2475	0
2476	0
2477	1
2478	0
2479	0
2480	0
2481	1
2482	0
2483	0
2484	1
2485	0
2486	0
2487	0
2488	0
2489	1
2490	1
2491	1
2492	0
2493	1
2494	0
2495	0
2496	0
2497	1
2498	1
2499	1
2500	0
2501	0
2502	0
2503	0
2504	0
2505	1
2506	0
2507	0
2508	0
2509	1
2510	0
2511	0
2512	0
2513	1
2514	1
2515	0
2516	1
2517	1
2518	0
2519	0
2520	0
2521	0
2522	0
2523	0
2524	1
2525	1
2526	1
2527	0
2528	1
2529	1
2530	1
2531	1
2532	0
2533	1
2534	1
2535	1
2536	1
2537	1
2538	0
2539	1
2540	1
2541	1
2542	1
2543	1
2544	0
2545	0
2546	1
2547	1
2548	0
2549	1
2550	0
2551	0
2552	0
2553	1
2554	1
2555	1
2556	0
2557	0
2558	1
2559	1
2560	0
2561	1
2562	0
2563	0
2564	1
2565	0
2566	1
2567	0
2568	0
2569	0
2570	0
2571	1
2572	1
2573	0
2574	0
2575	0
2576	0
2577	0
2578	0
2579	1
2580	1
2581	0
2582	0
2583	1
2584	0
2585	0
2586	0
2587	1
2588	0
2589	1
2590	0
2591	1
2592	1
2593	1
2594	0
2595	0
2596	1
2597	0
2598	1
2599	1
2600	0
2601	0
2602	0
2603	1
2604	0
2605	1
2606	0
2607	1
2608	1
2609	0
2610	1
2611	0
2612	1
2613	1
2614	1
2615	1
2616	0
2617	0
2618	1
2619	1
2620	1
2621	1
2622	0
2623	0
2624	1
2625	0
2626	0
2627	0
2628	1
2629	1
2630	1
2631	0
2632	0
2633	0
2634	1
2635	1
2636	0
2637	1
2638	0
2639	0
2640	1
2641	0
2642	0
2643	0
2644	0
2645	0
2646	1
2647	1
2648	1
2649	0
2650	0
2651	0
2652	0
2653	1
2654	1
2655	0
2656	0
2657	1
2658	1
2659	0
2660	1
2661	0
2662	0
2663	1
2664	1
2665	1
2666	1
2667	1
2668	0
2669	0
2670	1
2671	1
2672	0
2673	0
2674	1
2675	0
2676	1
2677	1
2678	0
2679	0
2680	1
2681	0
2682	0
2683	1
2684	1
2685	1
2686	0
2687	1
2688	1
2689	1
2690	0
2691	1
2692	0
2693	0
2694	1
2695	0
2696	0
2697	0
2698	1
2699	0
2700	0
2701	1
2702	1
2703	0
2704	1
2705	0
2706	0
2707	0
2708	0
2709	1
2710	1
2711	1
2712	0
2713	1
2714	1
2715	0
2716	1
2717	0
2718	1
2719	0
2720	1
2721	0
2722	0
2723	1
2724	0
2725	0
2726	1
2727	1
2728	0
2729	1
2730	0
2731	1
2732	0
2733	1
2734	1
2735	1
2736	0
2737	1
2738	0
2739	1
2740	1
2741	1
2742	0
2743	0
2744	0
2745	1
2746	1
2747	1
2748	1
2749	0
2750	0
2751	0
2752	1
2753	1
2754	0
2755	0
2756	1
2757	0
2758	0
2759	0
2760	0
2761	1
2762	1
2763	0
2764	1
2765	1
2766	0
2767	1
2768	0
2769	0
2770	0
2771	0
2772	1
2773	1
2774	1
2775	1
2776	1
2777	1
2778	1
2779	0
2780	0
2781	0
2782	0
2783	0
2784	0
2785	1
2786	1
2787	0
2788	0
2789	0
2790	1
2791	0
2792	1
2793	1
2794	0
2795	1
2796	1
2797	0
2798	0
2799	1
2800	1
2801	0
2802	0
2803	0
2804	1
2805	0
2806	1
2807	0
2808	1
2809	0
2810	1
2811	1
2812	0
2813	0
2814	1
2815	1
2816	1
2817	1
2818	0
2819	0
2820	1
2821	1
2822	1
2823	1
2824	1
2825	0
2826	0
2827	0
2828	1
2829	0
2830	0
2831	0
2832	1
2833	1
2834	0
2835	0
2836	1
2837	1
2838	1
2839	0
2840	0
2841	1
2842	0
2843	0
2844	0
2845	1
2846	0
2847	0
2848	1
2849	1
2850	0
2851	1
2852	1
2853	0
2854	1
2855	1
2856	0
2857	0
2858	1
2859	0
2860	1
2861	1
2862	0
2863	0
2864	1
2865	0
2866	0
2867	0
2868	1
2869	1
2870	1
2871	1
2872	1
2873	0
2874	0
2875	1
2876	1
2877	0
2878	0
2879	0
2880	1
2881	0
2882	1
2883	1
2884	0
2885	0
2886	0
2887	1
2888	1
2889	0
2890	1
2891	0
2892	0
2893	1
2894	1
2895	1
2896	0
2897	0
2898	1
2899	1
2900	1
2901	0
2902	0
2903	1
2904	1
2905	0
2906	0
2907	0
2908	1
2909	0
2910	1
2911	1
2912	0
2913	1
2914	1
2915	0
2916	0
2917	0
2918	0
2919	1
2920	0
2921	1
2922	0
2923	1
2924	1
2925	1
2926	0
2927	1
2928	0
2929	1
2930	0
2931	0
2932	1
2933	0
2934	1
2935	0
2936	0
2937	1
2938	1
2939	0
2940	0
2941	1
2942	1
2943	1
2944	1
2945	1
2946	0
2947	0
2948	1
2949	1
2950	1
2951	0
2952	1
2953	1
2954	0
2955	0
2956	0
2957	1
2958	1
2959	1
2960	0
2961	1
2962	0
2963	1
2964	1
2965	0
2966	1
2967	0
2968	0
2969	0
2970	0
2971	1
2972	0
2973	0
2974	0
2975	0
2976	0
2977	1
2978	1
2979	0
2980	1
2981	0
2982	1
2983	1
2984	0
2985	0
2986	0
2987	0
2988	0
2989	0
2990	1
2991	0
2992	0
2993	1
2994	0
2995	0
2996	1
2997	1
2998	1
2999	0
